Visual Mean,Visual SEM,Auditory Mean,Auditory SEM
302.7325211409684,5.649336555786741,230.94535281680047,4.244066513373335
398.2996710526316,10.428137118990627,269.1372668696385,6.515118143415175
595.6032608695652,17.103336381747628,327.32978415975765,9.292756042273746
