17205304,1,2,0
10,18174664,18445504,2,2,1
2,2,2,1
1725027839.000,3040248
trialNum,ObjShowTime,ReactionTime,StimType,Guess,Correct
1,6553212,6850060,2,2,1
2,8078300,8268812,1,1,1
3,8974044,9311532,2,1,0
4,9837744,10112056,2,2,1
5,11357312,11586648,2,2,1
6,12994956,13198212,2,2,1
7,14149520,14461204,1,1,1
8,15375512,15656412,1,1,1
9,16948748,17155540,1,1,1
10,18321888,18628464,2,2,1
11,19431792,19714128,2,2,1
12,20854504,21069552,2,2,1
13,21730912,21997964,2,2,1
14,23107348,23286924,2,2,1
15,24484276,24740640,2,2,1
16,25809968,26111528,1,1,1
17,27170856,27549632,1,1,1
18,28564020,28827592,2,2,1
19,29816952,30148768,1,1,1
20,31088152,31298112,1,2,0
21,32777440,33001356,2,2,1
22,34097740,34349124,1,1,1
23,35334520,35549336,1,1,1
24,36740716,36984268,1,1,1
25,37907624,38136108,1,1,1
26,38933488,39316316,2,2,1
27,40661676,40959836,2,2,1
28,41808172,42046864,1,1,1
29,43219220,43478932,2,2,1
30,44222316,44429620,1,1,1
31,44952004,45266968,2,2,1
32,46161352,46376016,1,1,1
33,47276368,47529188,2,2,1
34,48704540,49031564,2,2,1
35,49855952,50044656,1,1,1
36,50960052,51198132,2,2,1
37,52602516,52956844,1,1,1
38,53952192,54169056,1,1,1
39,54849408,55086240,2,1,0
40,56317612,56522604,1,1,1
41,57163936,57378856,2,2,1
42,58250236,58570624,1,1,1
43,59572004,59895348,1,1,1
44,60420704,60830616,1,1,1
45,61906976,62174168,2,2,1
46,63289532,63490904,1,1,1
47,64847232,65076732,1,2,0
48,66439084,66686848,2,2,1
49,68164272,68377908,2,1,0
50,69044260,69430032,1,1,1
51,70789360,70998644,2,2,1
52,71760972,72120372,1,1,1
53,72985724,73303572,1,1,1
54,74016904,74308764,2,2,1
55,75616144,75842252,1,1,1
56,76644584,76850432,1,1,1
57,77782812,78038356,1,1,1
58,79370748,79671624,2,2,1
59,80549976,80755144,1,1,1
60,81483532,81709712,1,1,1
61,82481068,82698476,1,1,1
62,83642900,83939720,2,2,1
63,84764112,85249176,2,2,1
64,85912552,86113300,2,2,1
65,86930656,87138444,2,2,1
66,88307796,88503284,2,2,1
67,89201672,89466496,2,2,1
68,89969824,90191692,2,2,1
69,91614044,91909356,1,1,1
70,93264736,93569952,1,1,1
71,94412340,94740492,2,2,1
72,95255844,95617112,1,1,1
73,96526468,96905320,1,1,1
74,97727676,97975496,2,2,1
75,98976896,99169904,2,1,0
76,99993260,100278800,2,2,1
77,101125180,101349112,2,2,1
78,102732556,102927088,2,2,1
79,103783508,104009468,2,2,1
80,105211916,105450772,2,2,1
81,106390248,106726648,1,1,1
82,108227128,108518064,2,2,1
83,109776504,109995696,2,2,1
84,110659144,110898112,1,1,1
85,111548564,111789264,1,1,1
86,113148728,113352676,2,2,1
87,114187152,114393248,1,2,0
88,115019756,115368852,2,1,0
89,116860296,117087976,1,1,1
90,118311424,118593744,2,2,1
91,119484216,119784384,2,2,1
92,121098864,121420812,1,1,1
93,122894280,123337332,1,1,1
94,124103752,124356160,1,2,0
95,125060608,125300064,2,2,1
96,126580540,126904992,2,2,1
97,128088408,128315388,1,1,1
98,128822860,129100340,1,2,0
99,130106756,130414416,1,1,1
100,131750892,131994796,1,1,1
101,132616324,132837956,1,1,1
102,134147416,134444148,2,2,1
103,135342660,135699788,1,1,1
104,136874252,137161560,2,2,1
105,138347088,138689684,2,2,1
106,139304172,139585180,2,2,1
107,141007668,141245768,2,2,1
108,141943292,142194868,1,2,0
