142,200324460,200725528,2,2,1
143,201650040,202249404,2,2,1
144,203623920,204042540,1,1,1
145,205276060,205560164,1,1,1
146,206243652,206685352,2,2,1
147,207876864,208257128,2,2,1
148,209411648,209884432,1,1,1
149,210672924,211106688,1,1,1
150,212256216,212648008,2,2,1
151,213615520,213888152,2,2,1
152,214886640,215160972,2,2,1
153,216169528,216477400,1,2,0
154,217117860,217604484,1,1,1
155,218657948,219063700,2,2,1
156,219771164,220268792,2,1,0
157,221234288,221732776,1,1,1
158,222892272,223298384,1,1,1
159,224126904,224442976,1,1,1
160,225825464,226216100,1,1,1
161,227217588,227722480,2,2,1
162,229134992,229620748,1,1,1
163,230660240,231077852,2,2,1
164,231813344,232242652,2,2,1
165,233235136,233735720,2,2,1
166,235000228,235348652,2,2,1
167,235917144,236457500,1,1,1
168,237519964,237868016,1,1,1
169,239337508,239740704,1,1,1
170,240856204,241297700,1,1,1
171,242618216,242885768,1,1,1
172,244291280,244681864,2,2,1
173,245245384,245603224,2,2,1
174,246454748,246776904,2,2,1
175,247793416,248134780,2,2,1
176,249539296,249892340,2,2,1
177,251151840,251500064,2,2,1
178,252773532,253047988,2,2,1
179,254424552,254857516,1,1,1
180,256108044,256809200,2,2,1
181,257455724,257828352,1,1,1
182,258601840,258920024,1,1,1
183,259765488,260079636,2,1,0
184,261000152,261400548,2,2,1
185,261957072,262369640,1,1,1
186,262990104,263245416,1,1,1
187,263900904,264143900,1,1,1
188,265489416,265880956,1,1,1
189,267355424,267775856,2,2,1
190,268419356,268789240,2,2,1
191,269717704,269993268,2,2,1
192,270510828,270870824,2,2,1
193,271678344,272128944,1,1,1
194,272702468,273477436,1,1,1
195,274185952,274538324,2,2,1
196,275503844,275880588,2,2,1
197,276948056,277233592,2,2,1
198,278144088,278460716,2,2,1
199,278988240,279350472,1,1,1
200,280303964,280776064,2,2,1
201,281600564,282017360,1,1,1
202,282812820,283059516,1,1,1
203,283665036,283901144,1,1,1
204,284552672,284797972,1,1,1
205,286300504,286746764,2,2,1
206,288011284,288460632,2,2,1
