1725377209.000,3181560
trialNum,ObjShowTime,ReactionTime,StimType,Guess,Correct
1,8435456,8706908,3,3,1
2,9670284,10026704,2,2,1
3,11049168,11372268,1,1,1
4,12090732,12348556,2,2,1
5,13330020,13573840,2,2,1
6,14548336,14835076,1,1,1
7,16258580,16618008,1,1,1
8,17220468,17498004,2,2,1
9,18305468,18603296,2,2,1
10,19569732,19868108,3,3,1
11,21314600,21566572,3,3,1
12,23047052,23349124,3,3,1
13,24153616,24402392,3,3,1
14,25013948,25544732,1,1,1
15,26384240,26672432,2,3,0
16,27438896,27784304,3,3,1
17,29039792,29349916,3,3,1
18,30748480,31274196,1,1,1
19,32602696,32890020,2,2,1
20,33997568,34381644,1,1,1
21,35839200,36313900,1,1,1
22,37210368,37479980,3,3,1
23,38040468,38362252,3,3,1
24,38948784,39373696,2,2,1
25,40238176,40655092,3,1,0
26,41784620,42516976,2,2,1
27,43137448,43613492,3,3,1
28,44932048,45436308,1,1,1
29,46343856,46627484,1,1,1
30,47447992,47728596,2,2,1
31,48850160,49155420,1,1,1
32,49811912,50044956,2,2,1
33,51395464,51663008,2,2,1
34,52360480,52626012,3,3,1
35,54033540,54479076,2,2,1
36,55134620,55385900,1,1,1
37,56493408,56717376,2,2,1
38,57783844,57968288,3,3,1
39,58941772,59224488,3,3,1
40,59809056,60164928,1,1,1
41,60736432,60996444,2,2,1
42,62212964,62498796,2,2,1
43,63256308,63509648,2,2,1
44,64176160,64440532,2,2,1
45,65582008,65778536,3,3,1
46,66648112,66968368,1,1,1
47,67990868,68186088,2,2,1
48,69566608,69788956,2,2,1
49,70815464,71035308,2,2,1
50,72449820,72688676,2,2,1
51,73941196,74168436,2,2,1
52,75078956,75288952,2,2,1
53,75933508,76220216,1,1,1
54,77381768,77688528,1,1,1
55,78673080,78969484,1,1,1
56,79780036,80014104,1,1,1
57,81030576,81254816,3,3,1
58,82319384,82545308,1,1,1
59,83589812,83783876,2,2,1
60,85182348,85446084,3,3,1
61,86847612,87065612,2,1,0
62,88472080,88721068,3,2,0
63,89868636,90115656,1,1,1
64,91228172,91622660,2,2,1
65,92283180,92516032,2,2,1
66,93979580,94276200,1,1,1
67,95221748,95608308,1,1,1
68,96460820,96713724,2,2,1
69,97407252,97643620,2,2,1
70,98675176,99034940,1,1,1
71,100303484,100537776,1,1,1
72,101702364,102086552,2,2,1
73,103283156,103500888,2,2,1
74,104163492,104381236,2,2,1
75,104927800,105227696,3,3,1
76,106087308,106300788,2,3,0
77,107243344,107602960,3,3,1
78,108970616,109255928,1,1,1
79,110518532,110990228,2,2,1
80,111597844,111854780,2,2,1
81,113329428,113574068,1,1,1
82,114462664,114887024,2,2,1
83,116167660,116497376,1,1,1
84,117563012,117822516,1,1,1
85,119319144,119564988,1,1,1
86,120988616,121223064,1,1,1
87,122211620,122445400,3,2,0
88,123782980,124051000,3,3,1
89,124841580,125056972,3,3,1
90,125596592,126002312,2,2,1
91,127291956,127535976,1,1,1
92,128509576,128727964,2,2,1
93,129306532,129562880,3,3,1
94,130516452,130808012,3,3,1
95,131872632,132161632,2,2,1
96,132690264,132976988,1,1,1
97,133847584,134057968,2,2,1
98,134829524,135056120,3,3,1
99,135716744,135972636,2,2,1
100,136857208,137081872,3,3,1
101,138274536,138604344,2,2,1
102,139443992,139669260,2,2,1
103,140185952,140509604,1,1,1
104,141799284,142163488,1,1,1
105,143004124,143202876,2,2,1
106,144023572,144374692,1,1,1
