44,96480,62861740,1,1,1
1725457624.000,3147304
trialNum,ObjShowTime,ReactionTime,StimType,Guess,Correct
1,6658188,6862068,1,1,1
2,7897232,8118060,1,1,1
3,9492232,9677716,1,1,1
4,10336888,10634812,1,1,1
5,12058084,12242540,1,1,1
6,13135808,13325700,1,1,1
7,14495968,14701956,1,1,1
8,15676256,15876464,1,1,1
9,16654732,16852176,1,1,1
10,17813496,17999820,1,1,1
11,18884168,19087992,1,1,1
12,20331300,20476100,1,1,1
13,21351444,21577340,1,1,1
14,22798624,22954884,1,1,1
15,24084228,24247644,1,1,1
16,25098984,25303368,1,1,1
17,26270704,26476432,1,1,1
18,27399772,27635020,1,1,1
19,28998356,29155004,1,1,1
20,30123292,30288156,1,1,1
21,30123292,31508912,1,1,1
22,32644232,32836408,1,1,1
23,33365720,33668908,1,1,1
24,34679264,34859664,1,1,1
25,36148972,36329132,1,1,1
26,37093416,37376952,1,1,1
27,37924272,38222720,1,1,1
28,39545036,39760844,1,1,1
29,41005164,41211256,1,1,1
30,42516572,42719432,1,1,1
31,44023768,44201844,1,1,1
32,45606164,45820316,1,1,1
33,46604636,46888680,1,1,1
34,48384996,48562204,1,1,1
35,49983516,50182824,1,1,1
36,50894108,51175744,1,1,1
37,52576132,52803460,1,1,1
38,53433804,53689784,1,1,1
39,54478104,54676576,1,1,1
40,56152908,56368076,1,1,1
41,57377420,57588528,1,1,1
42,58166848,58415748,1,1,1
43,59640032,59868360,1,1,1
44,60481672,60878752,1,1,1
45,61992072,62171264,1,1,1
46,62741576,63028856,1,1,1
47,64044144,64277032,1,1,1
48,65141344,65330312,1,1,1
49,66815652,67022116,1,1,1
50,67602472,67827248,1,1,1
51,68506560,68697832,1,1,1
52,70031144,70211844,1,1,1
53,70739160,70964740,1,1,1
54,72181028,72384360,1,1,1
55,73177672,73376112,1,1,1
56,74768432,74950720,1,1,1
57,75581060,75804440,1,1,1
58,77286732,77468844,1,1,1
59,78581156,78764700,1,1,1
60,80066024,80103116,1,1,1
61,80741408,81036044,1,1,1
62,82254364,82444296,1,1,1
63,83671668,83835552,1,1,1
64,84961868,85175916,1,1,1
65,86194204,86383796,1,1,1
66,86994116,87237772,1,1,1
67,87860112,88049132,1,1,1
68,88931420,89078504,1,1,1
69,89865820,90053560,1,1,1
70,90638912,90841980,1,1,1
71,91615300,91804556,1,1,1
72,93279900,93455496,1,1,1
73,94056816,94297360,1,1,1
74,95162676,95344628,1,1,1
75,96053972,96242908,1,1,1
76,97078292,97266204,1,1,1
77,98669520,98864504,1,1,1
78,99671848,99877696,1,1,1
79,101180012,101388328,1,1,1
80,102565760,102768412,1,1,1
81,103524816,103741488,1,1,1
82,104256892,104450660,1,1,1
83,105774060,105967800,1,1,1
84,107463232,107800152,1,1,1
85,108476532,108711584,1,1,1
86,109913984,110091924,1,1,1
87,111212328,111530740,1,1,1
88,112064144,112335400,1,1,1
89,113284840,113485688,1,1,1
90,114749116,114951960,1,1,1
91,116339364,116536260,1,1,1
92,117448692,117648952,1,1,1
93,118329360,118546760,1,1,1
94,119568196,119756652,1,1,1
95,120424088,120642576,1,1,1
96,121365012,121578972,1,1,1
97,122806352,123013068,1,1,1
98,124331508,124502300,1,1,1
99,125452740,125644520,1,1,1
100,126531900,126734164,1,1,1
101,127578644,127760828,1,1,1
102,128731292,128896644,1,1,1
103,130031092,130200360,1,1,1
104,131159836,131340800,1,1,1
105,132124244,132318136,1,1,1
106,133453612,133633192,1,1,1
107,134545640,134724628,1,1,1
108,135251072,135561160,1,1,1
109,136899612,137048408,1,1,1
110,138243852,138441608,1,1,1
111,139495084,139691356,1,1,1
112,141076776,141258364,1,1,1
113,142575788,142732488,1,1,1
114,143414960,143697488,1,1,1
115,144229976,144443708,1,1,1
116,145688188,145862540,1,1,1
117,146544996,146739916,1,1,1
118,147249344,147436928,1,1,1
119,148731380,148919680,1,1,1
120,149547104,149761740,1,1,1
121,150453188,150667676,1,1,1
122,151719100,151931136,1,1,1
123,153256612,153455368,1,1,1
124,154234848,154385520,1,1,1
125,155080972,155282412,1,1,1
126,155923860,156083480,1,1,1
127,157206936,157372216,1,1,1
128,158566712,158689696,1,1,1
129,160177144,160264388,1,1,1
130,161019856,161216356,1,1,1
131,161747832,161950048,1,1,1
132,163031476,163211160,1,1,1
133,164280616,164457992,1,1,1
134,165091412,165295424,1,1,1
135,166005880,166196748,1,1,1
136,166882192,167068752,1,1,1
137,167685200,167878460,1,1,1
138,169336908,169524788,1,1,1
139,170801212,170989668,1,1,1
140,172444144,172633128,1,1,1
141,173902640,174103316,1,1,1
142,175387768,175577276,1,1,1
143,176198724,176424824,1,1,1
144,177740308,177918176,1,1,1
145,178908664,179105320,1,1,1
146,180437768,180596720,1,1,1
147,181399196,181629844,1,1,1
148,182439300,182622092,1,1,1
149,183334568,183540104,1,1,1
150,184304552,184501052,1,1,1
151,185142504,185341204,1,1,1
152,186522660,186705732,1,1,1
153,187325212,187634636,1,1,1
154,188141160,188374732,1,1,1
155,189088156,189293532,1,1,1
156,190795980,190995168,1,1,1
157,192006628,192199788,1,1,1
158,192943236,193162680,1,1,1
159,194602108,194790828,1,1,1
160,195636252,195821176,1,1,1
161,196943620,197118812,1,1,1
162,197794296,197989576,1,1,1
163,198750044,198934592,1,1,1
164,199631040,199840644,1,1,1
165,201321116,201430972,1,1,1
166,202179452,202390144,1,1,1
167,203306636,203509200,1,1,1
168,204257628,204446416,1,1,1
169,205849836,206083148,1,1,1
170,207561612,207775696,1,1,1
171,208574176,208810528,1,1,1
172,210030948,210242620,1,1,1
173,210952084,211242916,1,1,1
174,212390396,212600880,1,1,1
175,213239360,213490764,1,1,1
176,214651204,214829664,1,1,1
177,215834120,216034248,1,1,1
178,217082728,217277760,1,1,1
179,218340236,218732556,1,1,1
180,220187072,220455756,1,1,1
181,221435208,221629924,1,1,1
182,222600348,222810376,1,1,1
183,223343832,223704280,1,1,1
184,225193756,225383652,1,1,1
185,226656132,226856236,1,1,1
186,227932720,228270444,1,1,1
187,228844872,229087408,1,1,1
188,230512860,230732132,1,1,1
189,231565552,231793092,1,1,1
190,233009512,233222512,1,1,1
191,234501960,234737928,1,1,1
192,235353384,235585132,1,1,1
